,data,ora,competizione,girone,giorno,stadio,risultato,rf,rs,avversario,xg,xga,poss.,spettatori,capitano,formazione,arbitro,report partita,note,reti,tiri,tiri.1,% tip,g/tiri,g/tip,dist.,pun.,rigori,rig t,npxg,npxg/sh,g-xg,np:g-xg,team
31,10-04-2022,15:00,Serie A,Giornata n. 32,Dom,Casa,V,2,1,Atalanta,1.2,1.8,51.0,7.842,Andrea Consigli,4-2-3-1,Juan Sacchi,Report partita,,2,14.0,7.0,500.0,14.0,29.0,175.0,0.0,0,0,1.2,9.0,0.8,0.8,Sassuolo
32,16-04-2022,12:30,Serie A,Giornata n. 33,Sab,Ospiti,P,0,1,Cagliari,0.4,1.6,63.0,14.689,Gian Marco Ferrari,4-2-3-1,Davide Massa,Report partita,,0,8.0,2.0,250.0,0.0,0.0,193.0,0.0,0,0,0.4,5.0,-0.4,-0.4,Sassuolo
33,25-04-2022,20:45,Serie A,Giornata n. 34,Lun,Casa,P,1,2,Juventus,1.4,1.2,62.0,20.0,Andrea Consigli,4-2-3-1,Fabio Maresca,Report partita,,1,22.0,7.0,318.0,5.0,14.0,186.0,0.0,0,0,1.4,6.0,-0.4,-0.4,Sassuolo
34,30-04-2022,15:00,Serie A,Giornata n. 35,Sab,Ospiti,P,1,6,Napoli,1.5,2.8,47.0,20.0,Gian Marco Ferrari,4-2-3-1,Antonio Rapuano,Report partita,,1,13.0,4.0,308.0,8.0,25.0,173.0,0.0,0,0,1.5,12.0,-0.5,-0.5,Sassuolo
35,07-05-2022,18:00,Serie A,Giornata n. 36,Sab,Casa,N,1,1,Udinese,2.0,2.3,59.0,7.46,Gian Marco Ferrari,4-3-3,Matteo Marcenaro,Report partita,,1,15.0,5.0,333.0,7.0,20.0,175.0,1.0,0,0,2.0,13.0,-1.0,-1.0,Sassuolo
36,15-05-2022,12:30,Serie A,Giornata n. 37,Dom,Ospiti,V,3,1,Bologna,1.7,1.7,45.0,19.794,Gian Marco Ferrari,4-2-3-1,Davide Ghersini,Report partita,,3,16.0,7.0,438.0,19.0,43.0,145.0,0.0,0,0,1.7,10.0,1.3,1.3,Sassuolo
37,22-05-2022,18:00,Serie A,Giornata n. 38,Dom,Casa,P,0,3,Milan,0.4,3.1,52.0,21.584,Gian Marco Ferrari,4-3-3,Daniele Doveri,Report partita,,0,15.0,3.0,200.0,0.0,0.0,233.0,0.0,0,0,0.4,3.0,-0.4,-0.4,Sassuolo
0,23-08-2021,18:30,Serie A,Giornata n. 1,Lun,Ospiti,N,2,2,Cagliari,0.8,2.7,41.0,5.387,Giulio Maggiore,3-4-3,Francesco Fourneau,Report partita,,2,12.0,4.0,333.0,17.0,50.0,218.0,1.0,0,0,0.8,7.0,1.2,1.2,Spezia
1,28-08-2021,18:30,Serie A,Giornata n. 2,Sab,Ospiti,P,1,6,Lazio,0.7,3.2,39.0,20.0,Giulio Maggiore,3-4-3,Federico Dionisi,Report partita,,1,5.0,2.0,400.0,20.0,50.0,208.0,1.0,0,0,0.7,14.0,0.3,0.3,Spezia
2,12-09-2021,15:00,Serie A,Giornata n. 3,Dom,Casa,P,0,1,Udinese,1.3,0.8,56.0,5.162,Giulio Maggiore,4-3-3,Marco Guida,Report partita,,0,20.0,5.0,250.0,0.0,0.0,211.0,0.0,0,0,1.3,7.0,-1.3,-1.3,Spezia
3,19-09-2021,15:00,Serie A,Giornata n. 4,Dom,Ospiti,V,2,1,Venezia,0.5,0.9,55.0,3.688,Giulio Maggiore,4-3-3,Rosario Abisso,Report partita,,2,12.0,3.0,250.0,17.0,67.0,214.0,0.0,0,0,0.5,4.0,1.5,1.5,Spezia
4,22-09-2021,18:30,Serie A,Giornata n. 5,Mer,Casa,P,2,3,Juventus,0.7,2.3,41.0,5.7,Giulio Maggiore,4-2-3-1,Gianluca Aureliano,Report partita,,2,10.0,4.0,400.0,20.0,50.0,212.0,0.0,0,0,0.7,7.0,1.3,1.3,Spezia
5,25-09-2021,15:00,Serie A,Giornata n. 6,Sab,Casa,P,1,2,Milan,0.9,1.9,36.0,3.618,Giulio Maggiore,4-1-4-1,Gianluca Manganiello,Report partita,,1,8.0,2.0,250.0,13.0,50.0,205.0,0.0,0,0,0.9,12.0,0.1,0.1,Spezia
6,03-10-2021,15:00,Serie A,Giornata n. 7,Dom,Ospiti,P,0,4,Hellas Verona,1.4,0.4,55.0,8.398,Emmanuel Gyasi,4-2-3-1,Giacomo Camplone,Report partita,,0,12.0,4.0,333.0,0.0,0.0,160.0,1.0,0,0,1.4,12.0,-1.4,-1.4,Spezia
7,16-10-2021,15:00,Serie A,Giornata n. 8,Sab,Casa,V,2,1,Salernitana,1.6,1.7,59.0,6.023,Giulio Maggiore,4-2-3-1,Davide Massa,Report partita,,2,18.0,5.0,278.0,11.0,40.0,152.0,1.0,0,0,1.6,9.0,0.4,0.4,Spezia
8,22-10-2021,20:45,Serie A,Giornata n. 9,Ven,Ospiti,P,1,2,Sampdoria,0.9,0.9,70.0,7.493,Giulio Maggiore,4-2-3-1,Michael Fabbri,Report partita,,1,17.0,7.0,412.0,6.0,14.0,196.0,0.0,0,0,0.9,5.0,0.1,0.1,Spezia
9,26-10-2021,18:30,Serie A,Giornata n. 10,Mar,Casa,N,1,1,Genoa,2.0,1.2,47.0,7.283,Giulio Maggiore,4-2-3-1,Simone Sozza,Report partita,,0,13.0,3.0,231.0,0.0,0.0,206.0,1.0,0,0,2.0,15.0,-2.0,-2.0,Spezia
10,31-10-2021,15:00,Serie A,Giornata n. 11,Dom,Ospiti,P,0,3,Fiorentina,0.1,3.3,45.0,19.511,Giulio Maggiore,4-2-3-1,Antonio Giua,Report partita,,0,3.0,0.0,0.0,0.0,,254.0,0.0,0,0,0.1,4.0,-0.1,-0.1,Spezia
11,06-11-2021,15:00,Serie A,Giornata n. 12,Sab,Casa,V,1,0,Torino,0.6,0.9,41.0,6.953,Giulio Maggiore,4-2-3-1,Daniele Orsato,Report partita,,1,7.0,3.0,429.0,14.0,33.0,185.0,0.0,0,0,0.6,9.0,0.4,0.4,Spezia
12,20-11-2021,15:00,Serie A,Giornata n. 13,Sab,Ospiti,P,2,5,Atalanta,1.0,2.5,50.0,10.744,Giulio Maggiore,3-5-1-1,Rosario Abisso,Report partita,,2,10.0,5.0,500.0,20.0,40.0,192.0,0.0,0,0,1.0,10.0,1.0,1.0,Spezia
13,28-11-2021,15:00,Serie A,Giornata n. 14,Dom,Casa,P,0,1,Bologna,1.1,2.4,43.0,6.265,Giulio Maggiore,4-3-3,Luca Massimi,Report partita,,0,14.0,6.0,429.0,0.0,0.0,178.0,0.0,0,0,1.1,8.0,-1.1,-1.1,Spezia
14,01-12-2021,18:30,Serie A,Giornata n. 15,Mer,Ospiti,P,0,2,Inter,0.4,2.8,37.0,30.076,Emmanuel Gyasi,3-5-2,Davide Ghersini,Report partita,,0,7.0,4.0,571.0,0.0,0.0,191.0,0.0,0,0,0.4,5.0,-0.4,-0.4,Spezia
15,05-12-2021,15:00,Serie A,Giornata n. 16,Dom,Casa,N,2,2,Sassuolo,2.2,1.4,35.0,4.987,Giulio Maggiore,3-5-2,Fabio Maresca,Report partita,,2,9.0,4.0,444.0,22.0,50.0,115.0,1.0,0,0,2.2,25.0,-0.2,-0.2,Spezia
16,13-12-2021,20:45,Serie A,Giornata n. 17,Lun,Ospiti,P,0,2,Roma,0.5,1.9,48.0,44.844,Giulio Maggiore,3-5-2,Alessandro Prontera,Report partita,,0,8.0,2.0,250.0,0.0,0.0,145.0,0.0,0,0,0.5,6.0,-0.5,-0.5,Spezia
17,19-12-2021,15:00,Serie A,Giornata n. 18,Dom,Casa,N,1,1,Empoli,0.6,1.8,34.0,5.414,Giulio Maggiore,3-5-2,Manuel Volpi,Report partita,,0,9.0,2.0,222.0,0.0,0.0,112.0,0.0,0,0,0.6,7.0,-0.6,-0.6,Spezia
18,22-12-2021,20:45,Serie A,Giornata n. 19,Mer,Ospiti,V,1,0,Napoli,0.3,2.0,35.0,25.0,Giulio Maggiore,3-5-2,Luca Massimi,Report partita,,0,8.0,0.0,0.0,0.0,,255.0,2.0,0,0,0.3,4.0,-0.3,-0.3,Spezia
19,06-01-2022,14:30,Serie A,Giornata n. 20,Gio,Casa,P,1,2,Hellas Verona,0.9,1.9,40.0,3.25,Giulio Maggiore,4-1-4-1,Maurizio Mariani,Report partita,,1,9.0,3.0,333.0,11.0,33.0,167.0,0.0,0,0,0.9,10.0,0.1,0.1,Spezia
20,09-01-2022,18:30,Serie A,Giornata n. 21,Dom,Ospiti,V,1,0,Genoa,1.5,1.0,46.0,8.0,Giulio Maggiore,4-3-3,Marco Guida,Report partita,,1,17.0,9.0,529.0,6.0,11.0,184.0,0.0,0,0,1.5,9.0,-0.5,-0.5,Spezia
21,17-01-2022,18:30,Serie A,Giornata n. 22,Lun,Ospiti,V,2,1,Milan,1.4,2.5,40.0,5.0,Giulio Maggiore,4-3-3,Marco Serra,Report partita,,2,10.0,6.0,600.0,20.0,33.0,152.0,0.0,0,0,1.4,14.0,0.6,0.6,Spezia
22,23-01-2022,15:00,Serie A,Giornata n. 23,Dom,Casa,V,1,0,Sampdoria,0.4,0.4,40.0,5.0,Emmanuel Gyasi,4-1-4-1,Gianluca Manganiello,Report partita,,1,7.0,2.0,286.0,14.0,50.0,179.0,1.0,0,0,0.4,6.0,0.6,0.6,Spezia
23,07-02-2022,20:45,Serie A,Giornata n. 24,Lun,Ospiti,N,2,2,Salernitana,1.9,0.4,44.0,10.668,Giulio Maggiore,4-2-3-1,Paolo Valeri,Report partita,,2,11.0,0.0,0.0,0.0,,228.0,2.0,2,2,0.4,4.0,0.1,-0.4,Spezia
24,14-02-2022,20:45,Serie A,Giornata n. 25,Lun,Casa,P,1,2,Fiorentina,0.7,2.2,33.0,5.4,Giulio Maggiore,4-2-3-1,Matteo Marchetti,Report partita,,1,9.0,1.0,111.0,11.0,100.0,206.0,0.0,0,0,0.7,7.0,0.3,0.3,Spezia
25,21-02-2022,21:00,Serie A,Giornata n. 26,Lun,Ospiti,P,1,2,Bologna,0.5,1.9,39.0,12.05,Giulio Maggiore,4-2-3-1,Livio Marinelli,Report partita,,1,6.0,2.0,333.0,17.0,50.0,212.0,0.0,0,0,0.5,9.0,0.5,0.5,Spezia
26,27-02-2022,18:05,Serie A,Giornata n. 27,Dom,Casa,P,0,1,Roma,0.3,3.5,36.0,8.107,Simone Bastoni,4-3-3,Michael Fabbri,Report partita,,0,9.0,3.0,333.0,0.0,0.0,224.0,1.0,0,0,0.3,3.0,-0.3,-0.3,Spezia
27,06-03-2022,18:00,Serie A,Giornata n. 28,Dom,Ospiti,P,0,1,Juventus,0.7,1.5,44.0,26.475,Giulio Maggiore,4-2-3-1,Francesco Fourneau,Report partita,,0,9.0,4.0,444.0,0.0,0.0,197.0,1.0,0,0,0.7,7.0,-0.7,-0.7,Spezia
28,12-03-2022,15:00,Serie A,Giornata n. 29,Sab,Casa,V,2,0,Cagliari,2.2,0.6,43.0,7.18,Giulio Maggiore,4-3-3,Daniele Orsato,Report partita,,2,14.0,8.0,571.0,14.0,25.0,182.0,0.0,0,1,1.4,10.0,-0.2,0.6,Spezia
29,18-03-2022,18:45,Serie A,Giornata n. 30,Ven,Ospiti,P,1,4,Sassuolo,0.5,2.0,42.0,6.13,Giulio Maggiore,4-3-2-1,Manuel Volpi,Report partita,,1,6.0,1.0,167.0,17.0,100.0,151.0,0.0,0,0,0.5,8.0,0.5,0.5,Spezia
30,02-04-2022,15:00,Serie A,Giornata n. 31,Sab,Casa,V,1,0,Venezia,1.2,1.0,53.0,7.993,Giulio Maggiore,4-3-3,Daniele Doveri,Report partita,,1,11.0,4.0,364.0,9.0,25.0,162.0,0.0,0,0,1.2,11.0,-0.2,-0.2,Spezia
31,09-04-2022,15:00,Serie A,Giornata n. 32,Sab,Ospiti,N,0,0,Empoli,0.7,1.0,43.0,5.265,Giulio Maggiore,4-2-3-1,Giovanni Ayroldi,Report partita,,0,11.0,4.0,364.0,0.0,0.0,131.0,0.0,0,0,0.7,7.0,-0.7,-0.7,Spezia
32,15-04-2022,19:00,Serie A,Giornata n. 33,Ven,Casa,P,1,3,Inter,0.9,2.5,34.0,11.382,Giulio Maggiore,4-2-3-1,Fabio Maresca,Report partita,,1,11.0,3.0,273.0,9.0,33.0,144.0,0.0,0,0,0.9,8.0,0.1,0.1,Spezia
33,23-04-2022,15:00,Serie A,Giornata n. 34,Sab,Ospiti,P,1,2,Torino,1.0,2.3,45.0,8.333,Emmanuel Gyasi,3-4-3,Davide Ghersini,Report partita,,1,6.0,1.0,167.0,0.0,0.0,239.0,2.0,1,1,0.3,4.0,0.0,-0.3,Spezia
34,30-04-2022,20:45,Serie A,Giornata n. 35,Sab,Casa,P,3,4,Lazio,1.6,3.5,30.0,8.75,Giulio Maggiore,4-2-3-1,Luca Pairetto,Report partita,,3,9.0,3.0,333.0,33.0,100.0,136.0,0.0,0,0,1.6,17.0,1.4,1.4,Spezia
35,08-05-2022,12:30,Serie A,Giornata n. 36,Dom,Casa,P,1,3,Atalanta,1.0,2.1,34.0,9.0,Giulio Maggiore,4-4-2,Fabio Maresca,Report partita,,1,5.0,1.0,200.0,20.0,100.0,163.0,1.0,0,0,1.0,21.0,0.0,0.0,Spezia
36,14-05-2022,18:00,Serie A,Giornata n. 37,Sab,Ospiti,V,3,2,Udinese,2.2,1.4,39.0,20.95,Giulio Maggiore,4-2-3-1,Gianluca Aureliano,Report partita,,3,10.0,7.0,700.0,30.0,43.0,155.0,0.0,0,1,1.5,15.0,0.8,1.5,Spezia
37,22-05-2022,12:30,Serie A,Giornata n. 38,Dom,Casa,P,0,3,Napoli,2.0,1.0,32.0,10.0,Giulio Maggiore,4-2-3-1,Matteo Marchetti,Report partita,,0,16.0,4.0,250.0,0.0,0.0,168.0,1.0,0,0,2.0,12.0,-2.0,-2.0,Spezia
0,21-08-2021,20:45,Serie A,Giornata n. 1,Sab,Casa,P,1,2,Atalanta,1.3,1.0,47.0,3.475,Rolando Mandragora,3-4-3,Daniele Chiffi,Report partita,,1,21.0,7.0,333.0,5.0,14.0,186.0,1.0,0,0,1.3,6.0,-0.3,-0.3,Torino
1,28-08-2021,20:45,Serie A,Giornata n. 2,Sab,Ospiti,P,1,2,Fiorentina,0.5,0.6,41.0,12.592,Andrea Belotti,3-4-1-2,Maurizio Mariani,Report partita,,1,5.0,1.0,200.0,20.0,100.0,140.0,0.0,0,0,0.5,9.0,0.5,0.5,Torino
2,12-09-2021,15:00,Serie A,Giornata n. 3,Dom,Casa,V,4,0,Salernitana,1.9,0.2,60.0,9.082,Cristian Ansaldi,3-4-3,Gianluca Aureliano,Report partita,,4,15.0,5.0,333.0,27.0,80.0,113.0,0.0,0,0,1.9,13.0,2.1,2.1,Torino
3,17-09-2021,20:45,Serie A,Giornata n. 4,Ven,Ospiti,V,1,0,Sassuolo,2.0,0.6,48.0,20.0,Gleison Bremer,3-4-3,Marco Piccinini,Report partita,,1,18.0,3.0,167.0,6.0,33.0,163.0,0.0,0,0,2.0,11.0,-1.0,-1.0,Torino
4,23-09-2021,18:30,Serie A,Giornata n. 5,Gio,Casa,N,1,1,Lazio,1.1,0.9,45.0,8.646,Rolando Mandragora,3-4-3,Rosario Abisso,Report partita,,1,16.0,5.0,313.0,6.0,20.0,168.0,0.0,0,0,1.1,7.0,-0.1,-0.1,Torino
5,27-09-2021,20:45,Serie A,Giornata n. 6,Lun,Ospiti,N,1,1,Venezia,0.7,1.3,56.0,4.888,Cristian Ansaldi,3-4-3,Lorenzo Maggioni,Report partita,,1,8.0,3.0,375.0,13.0,33.0,191.0,0.0,0,0,0.7,9.0,0.3,0.3,Torino
6,02-10-2021,18:00,Serie A,Giornata n. 7,Sab,Casa,P,0,1,Juventus,1.0,0.9,48.0,12.073,Rolando Mandragora,3-4-3,Paolo Valeri,Report partita,,0,13.0,2.0,154.0,0.0,0.0,182.0,0.0,0,0,1.0,7.0,-1.0,-1.0,Torino
7,17-10-2021,18:00,Serie A,Giornata n. 8,Dom,Ospiti,P,0,1,Napoli,0.9,1.6,49.0,27.579,Rolando Mandragora,3-4-1-2,Juan Sacchi,Report partita,,0,11.0,3.0,273.0,0.0,0.0,182.0,1.0,0,0,0.9,8.0,-0.9,-0.9,Torino
8,22-10-2021,18:30,Serie A,Giornata n. 9,Ven,Casa,V,3,2,Genoa,1.5,1.8,58.0,9.881,Cristian Ansaldi,3-4-3,Piero Giacomelli,Report partita,,3,17.0,6.0,353.0,18.0,50.0,170.0,1.0,0,0,1.5,9.0,1.5,1.5,Torino
9,26-10-2021,20:45,Serie A,Giornata n. 10,Mar,Ospiti,P,0,1,Milan,0.8,0.9,56.0,35.929,Andrea Belotti,3-4-3,Gianluca Aureliano,Report partita,,0,13.0,2.0,154.0,0.0,0.0,165.0,0.0,0,0,0.8,6.0,-0.8,-0.8,Torino
10,30-10-2021,20:45,Serie A,Giornata n. 11,Sab,Casa,V,3,0,Sampdoria,2.1,0.2,63.0,13.137,Gleison Bremer,3-4-3,Francesco Fourneau,Report partita,,3,16.0,5.0,313.0,19.0,60.0,146.0,0.0,0,0,2.1,15.0,0.9,0.9,Torino
11,06-11-2021,15:00,Serie A,Giornata n. 12,Sab,Ospiti,P,0,1,Spezia,0.9,0.6,59.0,6.953,Andrea Belotti,3-4-3,Daniele Orsato,Report partita,,0,10.0,1.0,100.0,0.0,0.0,144.0,0.0,0,0,0.9,9.0,-0.9,-0.9,Torino
12,22-11-2021,20:45,Serie A,Giornata n. 13,Lun,Casa,V,2,1,Udinese,1.9,1.7,51.0,7.034,Andrea Belotti,3-4-3,Ivan Pezzuto,Report partita,,2,14.0,3.0,214.0,14.0,67.0,138.0,0.0,0,0,1.9,18.0,0.1,0.1,Torino
13,28-11-2021,18:00,Serie A,Giornata n. 14,Dom,Ospiti,P,0,1,Roma,1.2,0.9,68.0,46.728,Andrea Belotti,3-4-3,Daniele Chiffi,Report partita,,0,18.0,3.0,167.0,0.0,0.0,150.0,0.0,0,0,1.2,7.0,-1.2,-1.2,Torino
14,02-12-2021,18:30,Serie A,Giornata n. 15,Gio,Casa,N,2,2,Empoli,0.9,0.9,41.0,7.002,Gleison Bremer,3-4-3,Andrea Colombo,Report partita,,2,10.0,3.0,300.0,20.0,67.0,155.0,0.0,0,0,0.9,10.0,1.1,1.1,Torino
15,06-12-2021,20:45,Serie A,Giornata n. 16,Lun,Ospiti,N,1,1,Cagliari,1.4,1.2,48.0,8.799,Gleison Bremer,3-4-3,Luca Massimi,Report partita,,0,8.0,3.0,375.0,0.0,0.0,140.0,0.0,0,0,1.4,17.0,-1.4,-1.4,Torino
16,12-12-2021,12:30,Serie A,Giornata n. 17,Dom,Casa,V,2,1,Bologna,1.6,1.0,49.0,6.562,Gleison Bremer,3-4-3,Federico Dionisi,Report partita,,1,16.0,7.0,438.0,6.0,14.0,187.0,1.0,0,0,1.6,10.0,-0.6,-0.6,Torino
17,19-12-2021,18:00,Serie A,Giornata n. 18,Dom,Casa,V,1,0,Hellas Verona,0.8,0.4,66.0,6.202,Gleison Bremer,3-4-3,Michael Fabbri,Report partita,,1,8.0,1.0,125.0,13.0,100.0,179.0,1.0,0,0,0.8,10.0,0.2,0.2,Torino
18,22-12-2021,18:30,Serie A,Giornata n. 19,Mer,Ospiti,P,0,1,Inter,0.6,1.3,46.0,41.413,Gleison Bremer,3-4-3,Marco Guida,Report partita,,0,12.0,3.0,250.0,0.0,0.0,193.0,1.0,0,0,0.6,5.0,-0.6,-0.6,Torino
19,10-01-2022,17:00,Serie A,Giornata n. 21,Lun,Casa,V,4,0,Fiorentina,2.1,0.7,45.0,3.545,Rolando Mandragora,3-4-3,Livio Marinelli,Report partita,,4,9.0,6.0,667.0,44.0,67.0,143.0,0.0,0,0,2.1,23.0,1.9,1.9,Torino
20,15-01-2022,15:00,Serie A,Giornata n. 22,Sab,Ospiti,V,2,1,Sampdoria,1.6,1.3,63.0,2.549,Rolando Mandragora,3-4-3,Luca Massimi,Report partita,,2,20.0,12.0,600.0,10.0,17.0,162.0,0.0,0,0,1.6,8.0,0.4,0.4,Torino
21,23-01-2022,15:00,Serie A,Giornata n. 23,Dom,Casa,N,1,1,Sassuolo,2.6,0.4,50.0,5.0,Rolando Mandragora,3-4-3,Francesco Fourneau,Report partita,,1,21.0,6.0,286.0,5.0,17.0,149.0,0.0,0,0,2.6,13.0,-1.6,-1.6,Torino
22,06-02-2022,18:00,Serie A,Giornata n. 24,Dom,Ospiti,P,0,2,Udinese,0.6,1.3,58.0,9.837,Rolando Mandragora,3-4-3,Antonio Rapuano,Report partita,,0,5.0,1.0,200.0,0.0,0.0,147.0,0.0,0,0,0.6,12.0,-0.6,-0.6,Torino
23,12-02-2022,20:45,Serie A,Giornata n. 25,Sab,Casa,P,1,2,Venezia,0.7,0.4,67.0,6.681,Gleison Bremer,3-4-3,Antonio Giua,Report partita,,1,14.0,2.0,143.0,7.0,50.0,159.0,0.0,0,0,0.7,5.0,0.3,0.3,Torino
24,18-02-2022,20:45,Serie A,Giornata n. 26,Ven,Ospiti,N,1,1,Juventus,0.7,0.7,54.0,20.132,Andrea Belotti,3-4-3,Davide Massa,Report partita,,1,10.0,3.0,300.0,10.0,33.0,170.0,0.0,0,0,0.7,7.0,0.3,0.3,Torino
25,27-02-2022,12:35,Serie A,Giornata n. 27,Dom,Casa,P,1,2,Cagliari,0.8,1.9,57.0,10.231,Andrea Belotti,3-4-3,Manuel Volpi,Report partita,,1,15.0,6.0,400.0,7.0,17.0,176.0,2.0,0,0,0.8,6.0,0.2,0.2,Torino
26,06-03-2022,15:00,Serie A,Giornata n. 28,Dom,Ospiti,N,0,0,Bologna,1.2,0.3,48.0,17.575,Andrea Belotti,3-4-3,Luca Massimi,Report partita,,0,13.0,2.0,154.0,0.0,0.0,185.0,0.0,0,0,1.2,9.0,-1.2,-1.2,Torino
27,13-03-2022,20:45,Serie A,Giornata n. 29,Dom,Casa,N,1,1,Inter,1.7,2.3,44.0,15.363,Andrea Belotti,3-4-3,Marco Guida,Report partita,,1,13.0,3.0,231.0,8.0,33.0,131.0,0.0,0,0,1.7,14.0,-0.7,-0.7,Torino
28,18-03-2022,21:00,Serie A,Giornata n. 30,Ven,Ospiti,P,0,1,Genoa,1.0,1.0,74.0,14.961,Andrea Belotti,3-4-3,Maurizio Mariani,Report partita,,0,9.0,3.0,333.0,0.0,0.0,110.0,1.0,0,0,1.0,11.0,-1.0,-1.0,Torino
29,02-04-2022,20:45,Serie A,Giornata n. 31,Sab,Ospiti,V,1,0,Salernitana,1.6,0.8,47.0,8.65,Andrea Belotti,3-4-3,Marco Piccinini,Report partita,,1,7.0,4.0,571.0,0.0,0.0,167.0,0.0,1,1,0.9,13.0,-0.6,-0.9,Torino
30,10-04-2022,20:45,Serie A,Giornata n. 32,Dom,Casa,N,0,0,Milan,1.0,0.8,43.0,23.472,Andrea Belotti,3-4-3,Daniele Doveri,Report partita,,0,14.0,3.0,214.0,0.0,0.0,177.0,0.0,0,0,1.0,7.0,-1.0,-1.0,Torino
31,16-04-2022,20:45,Serie A,Giornata n. 33,Sab,Ospiti,N,1,1,Lazio,1.0,0.7,52.0,25.0,Andrea Belotti,3-4-1-2,Alessandro Prontera,Report partita,,1,12.0,4.0,333.0,8.0,25.0,122.0,1.0,0,0,1.0,9.0,0.0,0.0,Torino
32,23-04-2022,15:00,Serie A,Giornata n. 34,Sab,Casa,V,2,1,Spezia,2.3,1.0,55.0,8.333,Gleison Bremer,3-4-3,Davide Ghersini,Report partita,,2,14.0,5.0,357.0,7.0,20.0,148.0,1.0,1,1,1.5,11.0,-0.3,-0.5,Torino
33,27-04-2022,20:15,Serie A,Giornata n. 20,Mer,Ospiti,N,4,4,Atalanta,2.4,2.7,51.0,,Gleison Bremer,3-4-3,Rosario Abisso,Report partita,,3,3.0,2.0,667.0,33.0,50.0,226.0,0.0,2,2,0.8,27.0,0.6,0.2,Torino
34,01-05-2022,15:00,Serie A,Giornata n. 35,Dom,Ospiti,V,3,1,Empoli,2.4,0.7,61.0,8.416,Saša Lukić,3-4-3,Cosso Cosso,Report partita,,3,11.0,1.0,91.0,9.0,100.0,195.0,0.0,2,2,1.0,9.0,0.6,0.0,Torino
35,07-05-2022,15:00,Serie A,Giornata n. 36,Sab,Casa,P,0,1,Napoli,0.7,1.4,43.0,14.619,Andrea Belotti,3-4-3,Alessandro Prontera,Report partita,,0,10.0,3.0,300.0,0.0,0.0,197.0,1.0,0,0,0.7,7.0,-0.7,-0.7,Torino
36,14-05-2022,18:00,Serie A,Giornata n. 37,Sab,Ospiti,V,1,0,Hellas Verona,0.7,0.7,54.0,24.001,Andrea Belotti,3-4-3,Giacomo Camplone,Report partita,,1,11.0,5.0,455.0,9.0,20.0,164.0,0.0,0,0,0.7,6.0,0.3,0.3,Torino
37,20-05-2022,20:45,Serie A,Giornata n. 38,Ven,Casa,P,0,3,Roma,0.7,2.6,58.0,16.73,Andrea Belotti,3-4-3,Massimiliano Irrati,Report partita,,0,13.0,2.0,154.0,0.0,0.0,193.0,2.0,0,0,0.7,6.0,-0.7,-0.7,Torino
0,22-08-2021,18:30,Serie A,Giornata n. 1,Dom,Casa,N,2,2,Juventus,2.2,0.8,44.0,9.66,Bram Nuytinck,3-5-1-1,Ivan Pezzuto,Report partita,,2,11.0,5.0,455.0,9.0,20.0,169.0,0.0,1,1,1.5,14.0,-0.2,-0.5,Udinese
1,27-08-2021,18:30,Serie A,Giornata n. 2,Ven,Casa,V,3,0,Venezia,2.7,1.0,45.0,8.274,Bram Nuytinck,3-5-1-1,Livio Marinelli,Report partita,,3,21.0,10.0,476.0,14.0,30.0,162.0,1.0,0,0,2.7,14.0,0.3,0.3,Udinese
2,12-09-2021,15:00,Serie A,Giornata n. 3,Dom,Ospiti,V,1,0,Spezia,0.8,1.3,44.0,5.162,Bram Nuytinck,3-5-2,Marco Guida,Report partita,,1,9.0,4.0,444.0,11.0,25.0,182.0,0.0,0,0,0.8,9.0,0.2,0.2,Udinese
3,20-09-2021,20:45,Serie A,Giornata n. 4,Lun,Casa,P,0,4,Napoli,0.3,2.4,37.0,11.484,Bram Nuytinck,3-5-2,Gianluca Manganiello,Report partita,,0,9.0,1.0,111.0,0.0,0.0,249.0,0.0,0,0,0.3,3.0,-0.3,-0.3,Udinese
4,23-09-2021,20:45,Serie A,Giornata n. 5,Gio,Ospiti,P,0,1,Roma,0.9,1.3,48.0,29.593,Bram Nuytinck,3-5-2,Antonio Rapuano,Report partita,,0,8.0,2.0,250.0,0.0,0.0,167.0,1.0,0,0,0.9,12.0,-0.9,-0.9,Udinese
5,26-09-2021,15:00,Serie A,Giornata n. 6,Dom,Casa,P,0,1,Fiorentina,0.6,1.1,46.0,7.208,Bram Nuytinck,3-5-2,Davide Ghersini,Report partita,,0,12.0,5.0,417.0,0.0,0.0,186.0,0.0,0,0,0.6,5.0,-0.6,-0.6,Udinese
6,03-10-2021,15:00,Serie A,Giornata n. 7,Dom,Ospiti,N,3,3,Sampdoria,2.7,1.6,46.0,4.292,Bram Nuytinck,3-5-2,Daniele Orsato,Report partita,,3,18.0,7.0,389.0,17.0,43.0,141.0,0.0,0,0,2.7,16.0,0.3,0.3,Udinese
7,17-10-2021,15:00,Serie A,Giornata n. 8,Dom,Casa,N,1,1,Bologna,1.0,1.7,41.0,10.627,Bram Nuytinck,3-5-2,Rosario Abisso,Report partita,,1,10.0,2.0,200.0,10.0,50.0,134.0,0.0,0,0,1.0,10.0,0.0,0.0,Udinese
